41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-includes/js/wp-sanitize.min.js?ver=5.8.1 HTTP/2.0" 200 282 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-includes/js/heartbeat.min.js?ver=5.8.1 HTTP/2.0" 200 2018 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/2.0" 200 4001 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-admin/js/updates.min.js?ver=5.8.1 HTTP/2.0" 200 8954 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-includes/js/dist/date.min.js?ver=061439ac4325ef057b8f9c142c82a823 HTTP/2.0" 200 33032 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.12.1 HTTP/2.0" 200 2860 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-includes/js/wplink.min.js?ver=5.8.1 HTTP/2.0" 200 3885 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.12.1 HTTP/2.0" 200 2875 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:48 +0100] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/2.0" 200 15238 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
35.206.70.155 - - [16/Sep/2021:13:40:48 +0100] "POST /wp-cron.php?doing_wp_cron=1631796048.1007740497589111328125 HTTP/1.1" 200 0 "https://www.vmachine.cloud/wp-cron.php?doing_wp_cron=1631796048.1007740497589111328125" "WordPress/5.8.1; https://www.vmachine.cloud"
41.249.84.5 - - [16/Sep/2021:13:40:48 +0100] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=f92251d9a4&1631796047934 HTTP/2.0" 200 574 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:48 +0100] "POST /wp-admin/admin-ajax.php HTTP/2.0" 200 612 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:48 +0100] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=no&_ajax_nonce=f92251d9a4&1631796048444 HTTP/2.0" 200 1 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:48 +0100] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/2.0" 200 553 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:54 +0100] "GET /wp-admin/themes.php HTTP/2.0" 200 12619 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:58 +0100] "GET /wp-content/themes/twentytwenty/screenshot.png HTTP/2.0" 200 53066 "https://www.vmachine.cloud/wp-admin/themes.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
18.234.180.70 - - [16/Sep/2021:13:41:07 +0100] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
18.234.180.70 - - [16/Sep/2021:13:41:11 +0100] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36"
41.249.84.5 - - [16/Sep/2021:13:41:17 +0100] "GET /wp-content/themes/twentynineteen/screenshot.png HTTP/2.0" 200 175535 "https://www.vmachine.cloud/wp-admin/themes.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:41:23 +0100] "GET /wp-content/themes/twentytwentyone/screenshot.png HTTP/2.0" 200 282897 "https://www.vmachine.cloud/wp-admin/themes.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:41:23 +0100] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.8.1 HTTP/2.0" 200 97499 "https://www.vmachine.cloud/wp-admin/themes.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:41:23 +0100] "GET /wp-includes/js/backbone.min.js?ver=1.4.0 HTTP/2.0" 200 7887 "https://www.vmachine.cloud/wp-admin/themes.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:41:23 +0100] "GET /wp-includes/js/wp-backbone.min.js?ver=5.8.1 HTTP/2.0" 200 1176 "https://www.vmachine.cloud/wp-admin/themes.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
